readcode,readterm,medcode,disease_new,disease_name_new,disease_number_new
C10EC11,Type I diabetes mellitus with polyneuropathy,91943,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F343200,Posterior interosseous nerve lesion,67043,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F356z00,Plantar nerve lesion NOS,54645,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F36yz00,Other idiopathic peripheral neuropathy NOS,6908,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
Fyu6C00,[X]Other specified mononeuropathies,91741,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F37..11,Toxic neuropathy,45081,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C10EC00,Type 1 diabetes mellitus with polyneuropathy,46301,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
N035.12,Neuropathic arthritis,36643,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F341100,Median nerve compression in forearm,23656,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
Fyu6B00,[X]Other mononeuropathies of lower limb,72922,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
N134.14,Ulnar neuritis,10082,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F376.00,Polyneuropathy due to drugs,24222,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F343.00,Radial nerve lesions,24606,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
Fyu7C00,"[X] Polyneuropathy, unspecified",35537,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F343z00,Radial nerve lesion NOS,23393,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C10EJ00,Type 1 diabetes mellitus with neuropathic arthropathy,54008,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F342300,Ulnar nerve entrapment,12097,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F342100,Tardy ulnar nerve palsy,27805,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F357.00,Superficial peroneal nerve lesion,23636,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F36y.00,Other idiopathic peripheral neuropathy,14884,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F344.00,Causalgia,7915,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F358.00,Deep peroneal nerve lesion,43077,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F37X.00,"Inflammatory polyneuropathy, unspecified",31551,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C109B00,Non-insulin dependent diabetes mellitus with polyneuropathy,45467,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F372.00,Polyneuropathy in diabetes,31790,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C10EC12,Insulin dependent diabetes mellitus with polyneuropathy,101311,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F370200,Miller-Fisher syndrome,33841,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F375.00,Alcoholic polyneuropathy,2925,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C109H11,Type II diabetes mellitus with neuropathic arthropathy,47816,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
Fyu7500,[X]Polyneuropathy/other endocrine+metabolic diseases CE,110363,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C34y400,Gouty neuritis,59344,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F378.00,Intercostal neuropathy,24121,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
E011100,Korsakov's alcoholic psychosis with peripheral neuritis,11106,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C10FB11,Type II diabetes mellitus with polyneuropathy,50527,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F3y0.00,Diabetic mononeuropathy,37315,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F342z00,Ulnar nerve lesion NOS,14741,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F37y.00,Other toxic or inflammatory neuropathy,41652,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F35y.00,Unspecified mononeuritis lower limb,44113,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
Fyu7000,[X]Other hereditary and idiopathic neuropathies,97449,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F35x.00,Other mononeuritis lower limb,16540,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F342000,Cubital tunnel syndrome,5384,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C108J12,Type 1 diabetes mellitus with neuropathic arthropathy,18230,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F374400,Polyneuropathy in herpes zoster,39692,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F361000,Charcot-Marie-Tooth disease,5584,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F374.00,Polyneuropathy in disease EC,56272,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C10FH00,Type 2 diabetes mellitus with neuropathic arthropathy,35385,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
Fyu6D00,[X]Other mononeuropathies in diseases classified elsewhere,107322,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
M271100,Neuropathic diabetic ulcer - foot,11663,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C109H12,Type 2 diabetes mellitus with neuropathic arthropathy,66965,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C106.12,Diabetes mellitus with neuropathy,7795,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C10FA11,Type II diabetes mellitus with mononeuropathy,95351,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F34..00,Mononeuritis of upper limb and mononeuritis multiplex,24331,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F346.00,Median nerve entrapment,22921,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C10EB00,Type 1 diabetes mellitus with mononeuropathy,68105,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
Fyu7800,[X]Polyneuropathy/other musculoskeletal disorders CE,110567,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F356100,Morton's neuralgia,6884,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F354.00,Tibial nerve lesion,48792,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F35z000,Diabetic mononeuritis NOS,17247,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F36..00,Hereditary and idiopathic peripheral neuropathy,18075,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
A531300,Postherpetic polyneuropathy,31709,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F352.00,Femoral nerve lesions,32949,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F374600,Polyneuropathy in mumps,100064,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F374z00,Polyneuropathy in disease NOS,63555,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F372100,Chronic painful diabetic neuropathy,35785,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
Fyu6A00,[X]Other mononeuropathies of upper limb,93868,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F374A00,Polyneuropathy in uraemia,19454,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
Fyu6900,[X]Other lesions of median nerve,107099,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F374500,Polyneuropathy in hypoglycaemia,68960,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F374300,Polyneuropathy in diphtheria,52089,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F343000,Acute radial nerve palsy,2073,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F345000,Diabetic mononeuritis multiplex,44033,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F370000,Guillain-Barre syndrome,1607,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C10FB00,Type 2 diabetes mellitus with polyneuropathy,18425,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F363.00,Refsum's disease,8267,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F368100,Hereditary motor and sensory neuropathy type II,35465,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F362.00,Hereditary sensory neuropathy,7635,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F360z00,Hereditary peripheral neuropathy NOS,38401,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F360000,Dejerine-Sottas disease,11542,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F370.00,Acute infective polyneuritis,6376,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F35z.00,Mononeuritis of unspecified site NOS,16452,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
Fyu1300,[X]Paraneoplastic neuromyopathy and neuropathy,93228,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F356000,Morton's metatarsalgia,2219,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C109A00,Non-insulin dependent diabetes mellitus with mononeuropathy,72320,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F355.00,Tarsal tunnel syndrome,4239,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F354.11,Medial popliteal nerve lesion,58554,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F353.00,Common peroneal nerve lesion,26124,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F350.00,Sciatic nerve lesion,1254,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C109H00,Non-insulin dependent d m with neuropathic arthropathy,40962,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F37z.00,Toxic or inflammatory neuropathy NOS,15481,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F341.00,Other median nerve lesions,26420,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F341000,Median nerve neuritis,35395,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F342400,Ulnar neuropathy,18534,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C109A11,Type II diabetes mellitus with mononeuropathy,50813,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F374900,Polyneuropathy in sarcoidosis,40751,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F353.11,Lateral popliteal nerve lesion,18025,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F371.00,Polyneuropathy in collagen vascular disease,57313,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F3y..00,Other specified disorders of peripheral nervous system,42750,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F34y.00,Other upper limb mononeuritis,23435,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F342200,Canal of Guyon compression,62954,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F371100,Polyneuropathy in polyarteritis nodosa,47465,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C373K13,Familial amyloid polyneuropathy type III,105825,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F368000,Hereditary motor and sensory neuropathy type I,56910,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F373.00,Polyneuropathy in malignant disease,30537,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
Fyu7.00,[X]Polyneuropathies & other disord of peripheral nerv syst,55076,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F372000,Acute painful diabetic neuropathy,48078,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
C108J11,Type I diabetes mellitus with neuropathic arthropathy,60208,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F374800,Polyneuropathy in porphyria,58758,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F343100,Sensory branch of radial nerve lesion,48724,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F374000,Polyneuropathy in amyloidosis,66336,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F35..00,Mononeuritis lower limb,21781,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F368.00,Hereditary motor and sensory neuropathy,32527,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F366.00,Polyneuropathy,3958,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F361011,Charcot's atrophy,34698,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
F34z.00,Mononeuritis upper limb NOS,43063,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
Fyu7100,[X]Other inflammatory polyneuropathies,97479,Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes),periph_neuro,225
